ID,label,partition,topic
2281,AGAINST,vali,Clinton
1915,AGAINST,vali,Clinton
1940,FAVOR,vali,Clinton
1931,FAVOR,vali,Clinton
2308,AGAINST,vali,Clinton
2098,AGAINST,vali,Clinton
1730,AGAINST,vali,Clinton
1782,AGAINST,vali,Clinton
1677,NONE,vali,Clinton
2197,AGAINST,vali,Clinton
2141,AGAINST,vali,Clinton
2305,AGAINST,vali,Clinton
1947,NONE,vali,Clinton
2194,AGAINST,vali,Clinton
1938,NONE,vali,Clinton
1692,FAVOR,vali,Clinton
2039,FAVOR,vali,Clinton
1727,AGAINST,vali,Clinton
2069,FAVOR,vali,Clinton
1853,AGAINST,vali,Clinton
1932,NONE,vali,Clinton
1710,FAVOR,vali,Clinton
1870,AGAINST,vali,Clinton
2052,NONE,vali,Clinton
2084,AGAINST,vali,Clinton
1717,AGAINST,vali,Clinton
1711,FAVOR,vali,Clinton
1760,AGAINST,vali,Clinton
1910,AGAINST,vali,Clinton
1675,NONE,vali,Clinton
2273,AGAINST,vali,Clinton
2013,AGAINST,vali,Clinton
1834,AGAINST,vali,Clinton
1780,NONE,vali,Clinton
2175,AGAINST,vali,Clinton
1993,FAVOR,vali,Clinton
1964,NONE,vali,Clinton
1881,AGAINST,vali,Clinton
1952,NONE,vali,Clinton
2023,NONE,vali,Clinton
1905,AGAINST,vali,Clinton
2093,AGAINST,vali,Clinton
1795,AGAINST,vali,Clinton
2266,AGAINST,vali,Clinton
2302,AGAINST,vali,Clinton
2160,AGAINST,vali,Clinton
1783,AGAINST,vali,Clinton
1877,FAVOR,vali,Clinton
1794,AGAINST,vali,Clinton
1693,NONE,vali,Clinton
2297,AGAINST,vali,Clinton
1886,NONE,vali,Clinton
2188,AGAINST,vali,Clinton
1934,NONE,vali,Clinton
2115,AGAINST,vali,Clinton
1757,FAVOR,vali,Clinton
2051,NONE,vali,Clinton
2226,AGAINST,vali,Clinton
1904,FAVOR,vali,Clinton
2176,AGAINST,vali,Clinton
2214,NONE,vali,Clinton
2183,AGAINST,vali,Clinton
1708,NONE,vali,Clinton
2268,AGAINST,vali,Clinton
2029,NONE,vali,Clinton
1986,AGAINST,vali,Clinton
1824,NONE,vali,Clinton
2006,AGAINST,vali,Clinton
1695,FAVOR,vali,Clinton
2181,AGAINST,vali,Clinton
2167,AGAINST,vali,Clinton
1842,FAVOR,vali,Clinton
2129,AGAINST,vali,Clinton
1954,NONE,vali,Clinton
2159,AGAINST,vali,Clinton
2265,AGAINST,vali,Clinton
2187,AGAINST,vali,Clinton
2085,AGAINST,vali,Clinton
1714,FAVOR,vali,Clinton
2309,AGAINST,vali,Clinton
2113,AGAINST,vali,Clinton
2079,FAVOR,vali,Clinton
1872,AGAINST,vali,Clinton
2200,AGAINST,vali,Clinton
2193,AGAINST,vali,Clinton
2090,AGAINST,vali,Clinton
1902,FAVOR,vali,Clinton
2014,NONE,vali,Clinton
1820,NONE,vali,Clinton
2071,FAVOR,vali,Clinton
1797,AGAINST,vali,Clinton
1745,NONE,vali,Clinton
2280,AGAINST,vali,Clinton
1920,AGAINST,vali,Clinton
1777,NONE,vali,Clinton
1835,NONE,vali,Clinton
1884,NONE,vali,Clinton
10675,AGAINST,test,Clinton
10676,AGAINST,test,Clinton
10677,AGAINST,test,Clinton
10678,AGAINST,test,Clinton
10679,AGAINST,test,Clinton
10680,AGAINST,test,Clinton
10681,AGAINST,test,Clinton
10682,AGAINST,test,Clinton
10683,AGAINST,test,Clinton
10684,AGAINST,test,Clinton
10685,AGAINST,test,Clinton
10686,AGAINST,test,Clinton
10687,AGAINST,test,Clinton
10688,AGAINST,test,Clinton
10689,AGAINST,test,Clinton
10690,AGAINST,test,Clinton
10691,AGAINST,test,Clinton
10692,AGAINST,test,Clinton
10693,AGAINST,test,Clinton
10694,AGAINST,test,Clinton
10695,AGAINST,test,Clinton
10696,AGAINST,test,Clinton
10697,AGAINST,test,Clinton
10698,AGAINST,test,Clinton
10699,AGAINST,test,Clinton
10700,AGAINST,test,Clinton
10701,AGAINST,test,Clinton
10702,AGAINST,test,Clinton
10703,AGAINST,test,Clinton
10704,AGAINST,test,Clinton
10705,AGAINST,test,Clinton
10706,AGAINST,test,Clinton
10707,AGAINST,test,Clinton
10708,AGAINST,test,Clinton
10709,AGAINST,test,Clinton
10710,AGAINST,test,Clinton
10711,AGAINST,test,Clinton
10712,AGAINST,test,Clinton
10713,NONE,test,Clinton
10714,AGAINST,test,Clinton
10715,AGAINST,test,Clinton
10716,AGAINST,test,Clinton
10717,AGAINST,test,Clinton
10718,AGAINST,test,Clinton
10719,AGAINST,test,Clinton
10720,AGAINST,test,Clinton
10721,NONE,test,Clinton
10722,NONE,test,Clinton
10723,AGAINST,test,Clinton
10724,NONE,test,Clinton
10725,AGAINST,test,Clinton
10726,NONE,test,Clinton
10727,AGAINST,test,Clinton
10728,NONE,test,Clinton
10729,NONE,test,Clinton
10730,AGAINST,test,Clinton
10731,AGAINST,test,Clinton
10732,AGAINST,test,Clinton
10733,NONE,test,Clinton
10734,NONE,test,Clinton
10735,AGAINST,test,Clinton
10736,NONE,test,Clinton
10737,NONE,test,Clinton
10738,AGAINST,test,Clinton
10739,NONE,test,Clinton
10740,NONE,test,Clinton
10741,NONE,test,Clinton
10742,AGAINST,test,Clinton
10743,FAVOR,test,Clinton
10744,NONE,test,Clinton
10745,NONE,test,Clinton
10746,NONE,test,Clinton
10747,FAVOR,test,Clinton
10748,NONE,test,Clinton
10749,NONE,test,Clinton
10750,NONE,test,Clinton
10751,NONE,test,Clinton
10752,NONE,test,Clinton
10753,FAVOR,test,Clinton
10754,AGAINST,test,Clinton
10755,NONE,test,Clinton
10756,FAVOR,test,Clinton
10757,NONE,test,Clinton
10758,NONE,test,Clinton
10759,FAVOR,test,Clinton
10760,FAVOR,test,Clinton
10761,FAVOR,test,Clinton
10762,NONE,test,Clinton
10763,FAVOR,test,Clinton
10764,AGAINST,test,Clinton
10765,NONE,test,Clinton
10766,FAVOR,test,Clinton
10767,NONE,test,Clinton
10768,AGAINST,test,Clinton
10769,NONE,test,Clinton
10770,FAVOR,test,Clinton
10771,FAVOR,test,Clinton
10772,AGAINST,test,Clinton
10773,FAVOR,test,Clinton
10774,FAVOR,test,Clinton
10775,AGAINST,test,Clinton
10776,FAVOR,test,Clinton
10777,FAVOR,test,Clinton
10778,NONE,test,Clinton
10779,NONE,test,Clinton
10780,NONE,test,Clinton
10781,AGAINST,test,Clinton
10782,FAVOR,test,Clinton
10783,NONE,test,Clinton
10784,FAVOR,test,Clinton
10785,AGAINST,test,Clinton
10786,NONE,test,Clinton
10787,NONE,test,Clinton
10788,AGAINST,test,Clinton
10789,FAVOR,test,Clinton
10790,AGAINST,test,Clinton
10791,FAVOR,test,Clinton
10792,AGAINST,test,Clinton
10793,AGAINST,test,Clinton
10794,AGAINST,test,Clinton
10795,FAVOR,test,Clinton
10796,AGAINST,test,Clinton
10797,AGAINST,test,Clinton
10798,AGAINST,test,Clinton
10799,AGAINST,test,Clinton
10800,NONE,test,Clinton
10801,AGAINST,test,Clinton
10802,FAVOR,test,Clinton
10803,NONE,test,Clinton
10804,FAVOR,test,Clinton
10805,AGAINST,test,Clinton
10806,FAVOR,test,Clinton
10807,AGAINST,test,Clinton
10808,AGAINST,test,Clinton
10809,NONE,test,Clinton
10810,FAVOR,test,Clinton
10811,NONE,test,Clinton
10812,NONE,test,Clinton
10813,NONE,test,Clinton
10814,AGAINST,test,Clinton
10815,NONE,test,Clinton
10816,AGAINST,test,Clinton
10817,AGAINST,test,Clinton
10818,AGAINST,test,Clinton
10819,FAVOR,test,Clinton
10820,AGAINST,test,Clinton
10821,FAVOR,test,Clinton
10822,AGAINST,test,Clinton
10823,NONE,test,Clinton
10824,AGAINST,test,Clinton
10825,AGAINST,test,Clinton
10826,NONE,test,Clinton
10827,AGAINST,test,Clinton
10828,NONE,test,Clinton
10829,NONE,test,Clinton
10830,AGAINST,test,Clinton
10831,FAVOR,test,Clinton
10832,NONE,test,Clinton
10833,AGAINST,test,Clinton
10834,AGAINST,test,Clinton
10835,NONE,test,Clinton
10836,AGAINST,test,Clinton
10837,FAVOR,test,Clinton
10838,AGAINST,test,Clinton
10839,FAVOR,test,Clinton
10840,AGAINST,test,Clinton
10841,NONE,test,Clinton
10842,FAVOR,test,Clinton
10843,FAVOR,test,Clinton
10844,AGAINST,test,Clinton
10845,AGAINST,test,Clinton
10846,AGAINST,test,Clinton
10847,NONE,test,Clinton
10848,NONE,test,Clinton
10849,AGAINST,test,Clinton
10850,AGAINST,test,Clinton
10851,AGAINST,test,Clinton
10852,NONE,test,Clinton
10853,AGAINST,test,Clinton
10854,AGAINST,test,Clinton
10855,AGAINST,test,Clinton
10856,NONE,test,Clinton
10857,NONE,test,Clinton
10858,NONE,test,Clinton
10859,AGAINST,test,Clinton
10860,NONE,test,Clinton
10861,AGAINST,test,Clinton
10862,AGAINST,test,Clinton
10863,AGAINST,test,Clinton
10864,AGAINST,test,Clinton
10865,AGAINST,test,Clinton
10866,FAVOR,test,Clinton
10867,FAVOR,test,Clinton
10868,AGAINST,test,Clinton
10869,AGAINST,test,Clinton
10870,AGAINST,test,Clinton
10871,NONE,test,Clinton
10872,FAVOR,test,Clinton
10873,NONE,test,Clinton
10874,AGAINST,test,Clinton
10875,NONE,test,Clinton
10876,AGAINST,test,Clinton
10877,AGAINST,test,Clinton
10878,AGAINST,test,Clinton
10879,AGAINST,test,Clinton
10880,NONE,test,Clinton
10881,AGAINST,test,Clinton
10882,NONE,test,Clinton
10883,AGAINST,test,Clinton
10884,AGAINST,test,Clinton
10885,AGAINST,test,Clinton
10886,AGAINST,test,Clinton
10887,AGAINST,test,Clinton
10888,NONE,test,Clinton
10889,NONE,test,Clinton
10890,FAVOR,test,Clinton
10891,NONE,test,Clinton
10892,AGAINST,test,Clinton
10893,AGAINST,test,Clinton
10894,NONE,test,Clinton
10895,AGAINST,test,Clinton
10896,AGAINST,test,Clinton
10897,FAVOR,test,Clinton
10898,AGAINST,test,Clinton
10899,AGAINST,test,Clinton
10900,FAVOR,test,Clinton
10901,FAVOR,test,Clinton
10902,AGAINST,test,Clinton
10903,AGAINST,test,Clinton
10904,FAVOR,test,Clinton
10905,NONE,test,Clinton
10906,AGAINST,test,Clinton
10907,AGAINST,test,Clinton
10908,AGAINST,test,Clinton
10909,AGAINST,test,Clinton
10910,AGAINST,test,Clinton
10911,AGAINST,test,Clinton
10912,AGAINST,test,Clinton
10913,AGAINST,test,Clinton
10914,AGAINST,test,Clinton
10915,AGAINST,test,Clinton
10916,AGAINST,test,Clinton
10917,AGAINST,test,Clinton
10918,AGAINST,test,Clinton
10919,AGAINST,test,Clinton
10920,AGAINST,test,Clinton
10921,AGAINST,test,Clinton
10922,FAVOR,test,Clinton
10923,AGAINST,test,Clinton
10924,AGAINST,test,Clinton
10925,AGAINST,test,Clinton
10926,AGAINST,test,Clinton
10927,AGAINST,test,Clinton
10928,AGAINST,test,Clinton
10929,AGAINST,test,Clinton
10930,AGAINST,test,Clinton
10931,AGAINST,test,Clinton
10932,AGAINST,test,Clinton
10933,FAVOR,test,Clinton
10934,AGAINST,test,Clinton
10935,AGAINST,test,Clinton
10936,FAVOR,test,Clinton
10937,AGAINST,test,Clinton
10938,AGAINST,test,Clinton
10939,AGAINST,test,Clinton
10940,AGAINST,test,Clinton
10941,AGAINST,test,Clinton
10942,AGAINST,test,Clinton
10943,AGAINST,test,Clinton
10944,NONE,test,Clinton
10945,NONE,test,Clinton
10946,NONE,test,Clinton
10947,NONE,test,Clinton
10948,AGAINST,test,Clinton
10949,AGAINST,test,Clinton
10950,NONE,test,Clinton
10951,AGAINST,test,Clinton
10952,NONE,test,Clinton
10953,FAVOR,test,Clinton
10954,AGAINST,test,Clinton
10955,AGAINST,test,Clinton
10956,NONE,test,Clinton
10957,AGAINST,test,Clinton
10958,NONE,test,Clinton
10959,AGAINST,test,Clinton
10960,AGAINST,test,Clinton
10961,AGAINST,test,Clinton
10962,NONE,test,Clinton
10963,NONE,test,Clinton
10964,AGAINST,test,Clinton
10965,FAVOR,test,Clinton
10966,NONE,test,Clinton
10967,FAVOR,test,Clinton
10968,AGAINST,test,Clinton
10969,NONE,test,Clinton
2532,AGAINST,train,Abortion
2903,AGAINST,train,Abortion
2324,AGAINST,train,Abortion
2363,AGAINST,train,Abortion
2451,AGAINST,train,Abortion
2574,AGAINST,train,Abortion
2718,AGAINST,train,Abortion
2676,AGAINST,train,Abortion
2867,AGAINST,train,Abortion
2803,FAVOR,train,Abortion
2778,AGAINST,train,Abortion
2688,NONE,train,Abortion
2782,FAVOR,train,Abortion
2392,FAVOR,train,Abortion
2503,FAVOR,train,Abortion
2419,FAVOR,train,Abortion
2394,AGAINST,train,Abortion
2380,AGAINST,train,Abortion
2717,NONE,train,Abortion
2498,NONE,train,Abortion
2707,NONE,train,Abortion
2519,FAVOR,train,Abortion
2425,NONE,train,Abortion
2478,AGAINST,train,Abortion
2771,AGAINST,train,Abortion
2383,AGAINST,train,Abortion
2848,AGAINST,train,Abortion
2642,AGAINST,train,Abortion
2613,NONE,train,Abortion
2567,AGAINST,train,Abortion
2531,AGAINST,train,Abortion
2834,NONE,train,Abortion
2342,AGAINST,train,Abortion
2887,AGAINST,train,Abortion
2825,FAVOR,train,Abortion
2337,AGAINST,train,Abortion
2543,NONE,train,Abortion
2549,AGAINST,train,Abortion
2747,NONE,train,Abortion
2334,FAVOR,train,Abortion
2326,FAVOR,train,Abortion
2842,AGAINST,train,Abortion
2712,NONE,train,Abortion
2881,AGAINST,train,Abortion
2612,AGAINST,train,Abortion
2630,AGAINST,train,Abortion
2459,FAVOR,train,Abortion
2408,NONE,train,Abortion
2588,AGAINST,train,Abortion
2601,AGAINST,train,Abortion
2541,AGAINST,train,Abortion
2888,AGAINST,train,Abortion
2505,NONE,train,Abortion
2571,FAVOR,train,Abortion
2907,AGAINST,train,Abortion
2358,AGAINST,train,Abortion
2424,NONE,train,Abortion
2865,AGAINST,train,Abortion
2418,FAVOR,train,Abortion
2568,FAVOR,train,Abortion
2696,FAVOR,train,Abortion
2551,AGAINST,train,Abortion
2755,AGAINST,train,Abortion
2416,AGAINST,train,Abortion
2318,AGAINST,train,Abortion
2412,AGAINST,train,Abortion
2872,AGAINST,train,Abortion
2582,AGAINST,train,Abortion
2735,NONE,train,Abortion
2619,AGAINST,train,Abortion
2386,NONE,train,Abortion
2882,AGAINST,train,Abortion
2457,NONE,train,Abortion
2312,AGAINST,train,Abortion
2325,FAVOR,train,Abortion
2493,FAVOR,train,Abortion
2812,FAVOR,train,Abortion
2332,AGAINST,train,Abortion
2553,AGAINST,train,Abortion
2610,AGAINST,train,Abortion
2454,NONE,train,Abortion
2388,NONE,train,Abortion
2333,NONE,train,Abortion
2431,NONE,train,Abortion
2819,FAVOR,train,Abortion
2502,NONE,train,Abortion
2370,AGAINST,train,Abortion
2654,NONE,train,Abortion
2738,NONE,train,Abortion
2330,AGAINST,train,Abortion
2484,AGAINST,train,Abortion
2339,FAVOR,train,Abortion
2417,FAVOR,train,Abortion
2322,AGAINST,train,Abortion
2349,NONE,train,Abortion
2341,FAVOR,train,Abortion
2847,AGAINST,train,Abortion
2492,AGAINST,train,Abortion
2563,AGAINST,train,Abortion
2827,FAVOR,train,Abortion
2640,FAVOR,train,Abortion
2655,AGAINST,train,Abortion
2826,NONE,train,Abortion
2730,AGAINST,train,Abortion
2690,FAVOR,train,Abortion
2843,AGAINST,train,Abortion
2893,AGAINST,train,Abortion
2768,AGAINST,train,Abortion
2660,AGAINST,train,Abortion
2508,NONE,train,Abortion
2361,FAVOR,train,Abortion
2535,AGAINST,train,Abortion
2628,NONE,train,Abortion
2633,NONE,train,Abortion
2653,NONE,train,Abortion
2721,AGAINST,train,Abortion
2706,AGAINST,train,Abortion
2868,AGAINST,train,Abortion
2351,FAVOR,train,Abortion
2732,AGAINST,train,Abortion
2534,AGAINST,train,Abortion
2802,FAVOR,train,Abortion
2479,AGAINST,train,Abortion
2662,NONE,train,Abortion
2365,NONE,train,Abortion
2524,AGAINST,train,Abortion
2890,AGAINST,train,Abortion
2766,AGAINST,train,Abortion
2523,AGAINST,train,Abortion
2879,AGAINST,train,Abortion
2643,FAVOR,train,Abortion
2746,NONE,train,Abortion
2462,FAVOR,train,Abortion
2512,AGAINST,train,Abortion
2382,AGAINST,train,Abortion
2772,AGAINST,train,Abortion
2668,AGAINST,train,Abortion
2396,NONE,train,Abortion
2444,NONE,train,Abortion
2713,NONE,train,Abortion
2711,NONE,train,Abortion
2590,FAVOR,train,Abortion
2593,AGAINST,train,Abortion
2635,AGAINST,train,Abortion
2641,NONE,train,Abortion
2486,AGAINST,train,Abortion
2561,AGAINST,train,Abortion
2548,AGAINST,train,Abortion
2401,NONE,train,Abortion
2739,FAVOR,train,Abortion
2384,AGAINST,train,Abortion
2406,NONE,train,Abortion
2606,NONE,train,Abortion
2556,FAVOR,train,Abortion
2899,AGAINST,train,Abortion
2558,AGAINST,train,Abortion
2377,AGAINST,train,Abortion
2627,FAVOR,train,Abortion
2705,NONE,train,Abortion
2591,AGAINST,train,Abortion
2403,NONE,train,Abortion
2870,AGAINST,train,Abortion
2763,NONE,train,Abortion
2678,AGAINST,train,Abortion
2646,AGAINST,train,Abortion
2869,AGAINST,train,Abortion
2554,AGAINST,train,Abortion
2638,AGAINST,train,Abortion
2530,AGAINST,train,Abortion
2813,AGAINST,train,Abortion
2542,AGAINST,train,Abortion
2749,AGAINST,train,Abortion
2737,FAVOR,train,Abortion
2458,NONE,train,Abortion
2898,AGAINST,train,Abortion
2699,FAVOR,train,Abortion
2456,AGAINST,train,Abortion
2700,AGAINST,train,Abortion
2677,FAVOR,train,Abortion
2876,AGAINST,train,Abortion
2544,AGAINST,train,Abortion
2756,AGAINST,train,Abortion
2858,AGAINST,train,Abortion
2466,AGAINST,train,Abortion
2743,AGAINST,train,Abortion
2835,AGAINST,train,Abortion
2596,AGAINST,train,Abortion
2833,FAVOR,train,Abortion
2896,AGAINST,train,Abortion
2315,AGAINST,train,Abortion
2432,FAVOR,train,Abortion
2581,AGAINST,train,Abortion
2751,NONE,train,Abortion
2369,AGAINST,train,Abortion
2775,AGAINST,train,Abortion
2414,AGAINST,train,Abortion
2652,NONE,train,Abortion
2715,NONE,train,Abortion
2611,AGAINST,train,Abortion
2566,AGAINST,train,Abortion
2347,NONE,train,Abortion
2407,NONE,train,Abortion
2438,AGAINST,train,Abortion
2836,AGAINST,train,Abortion
2609,NONE,train,Abortion
2345,FAVOR,train,Abortion
2460,AGAINST,train,Abortion
2829,FAVOR,train,Abortion
2758,AGAINST,train,Abortion
2674,NONE,train,Abortion
2901,AGAINST,train,Abortion
2410,NONE,train,Abortion
2319,AGAINST,train,Abortion
2631,NONE,train,Abortion
2792,FAVOR,train,Abortion
2839,AGAINST,train,Abortion
2550,AGAINST,train,Abortion
2575,AGAINST,train,Abortion
2698,NONE,train,Abortion
2371,NONE,train,Abortion
2777,AGAINST,train,Abortion
2830,NONE,train,Abortion
2436,NONE,train,Abortion
2821,FAVOR,train,Abortion
2846,AGAINST,train,Abortion
2399,FAVOR,train,Abortion
2742,NONE,train,Abortion
2832,AGAINST,train,Abortion
2595,AGAINST,train,Abortion
2767,NONE,train,Abortion
2496,FAVOR,train,Abortion
2368,FAVOR,train,Abortion
2482,AGAINST,train,Abortion
2862,AGAINST,train,Abortion
2693,AGAINST,train,Abortion
2608,NONE,train,Abortion
2776,AGAINST,train,Abortion
2589,NONE,train,Abortion
2350,FAVOR,train,Abortion
2509,AGAINST,train,Abortion
2728,AGAINST,train,Abortion
2908,AGAINST,train,Abortion
2720,FAVOR,train,Abortion
2374,AGAINST,train,Abortion
2764,NONE,train,Abortion
2343,FAVOR,train,Abortion
2511,NONE,train,Abortion
2852,AGAINST,train,Abortion
2405,AGAINST,train,Abortion
2526,AGAINST,train,Abortion
2474,NONE,train,Abortion
2514,FAVOR,train,Abortion
2513,AGAINST,train,Abortion
2761,NONE,train,Abortion
2689,NONE,train,Abortion
2538,AGAINST,train,Abortion
2651,FAVOR,train,Abortion
2578,AGAINST,train,Abortion
2545,AGAINST,train,Abortion
2501,NONE,train,Abortion
2420,AGAINST,train,Abortion
2762,AGAINST,train,Abortion
2815,AGAINST,train,Abortion
2790,NONE,train,Abortion
2579,AGAINST,train,Abortion
2359,AGAINST,train,Abortion
2807,NONE,train,Abortion
2321,FAVOR,train,Abortion
2820,AGAINST,train,Abortion
2800,AGAINST,train,Abortion
2759,NONE,train,Abortion
2517,FAVOR,train,Abortion
2753,NONE,train,Abortion
2491,NONE,train,Abortion
2602,NONE,train,Abortion
2357,NONE,train,Abortion
2723,NONE,train,Abortion
2580,AGAINST,train,Abortion
2314,AGAINST,train,Abortion
2912,AGAINST,train,Abortion
2754,NONE,train,Abortion
2572,FAVOR,train,Abortion
2427,FAVOR,train,Abortion
2661,NONE,train,Abortion
2878,AGAINST,train,Abortion
2648,NONE,train,Abortion
2594,AGAINST,train,Abortion
2783,AGAINST,train,Abortion
2586,FAVOR,train,Abortion
2620,AGAINST,train,Abortion
2354,FAVOR,train,Abortion
2598,FAVOR,train,Abortion
2385,NONE,train,Abortion
2618,FAVOR,train,Abortion
2673,AGAINST,train,Abortion
2616,AGAINST,train,Abortion
2818,FAVOR,train,Abortion
2402,AGAINST,train,Abortion
2485,NONE,train,Abortion
2645,AGAINST,train,Abortion
2423,AGAINST,train,Abortion
2910,AGAINST,train,Abortion
2671,NONE,train,Abortion
2683,NONE,train,Abortion
2614,AGAINST,train,Abortion
2804,NONE,train,Abortion
2489,AGAINST,train,Abortion
2634,FAVOR,train,Abortion
2860,AGAINST,train,Abortion
2473,AGAINST,train,Abortion
2797,FAVOR,train,Abortion
2362,NONE,train,Abortion
2552,AGAINST,train,Abortion
2774,NONE,train,Abortion
2329,AGAINST,train,Abortion
2560,AGAINST,train,Abortion
2904,AGAINST,train,Abortion
2757,AGAINST,train,Abortion
2817,AGAINST,train,Abortion
2497,FAVOR,train,Abortion
2381,NONE,train,Abortion
2437,NONE,train,Abortion
2789,NONE,train,Abortion
2468,FAVOR,train,Abortion
2748,AGAINST,train,Abortion
2557,NONE,train,Abortion
2446,NONE,train,Abortion
2875,AGAINST,train,Abortion
2785,AGAINST,train,Abortion
2892,AGAINST,train,Abortion
2500,NONE,train,Abortion
2657,AGAINST,train,Abortion
2681,NONE,train,Abortion
2465,AGAINST,train,Abortion
2891,AGAINST,train,Abortion
2449,FAVOR,train,Abortion
2587,NONE,train,Abortion
2884,AGAINST,train,Abortion
2814,AGAINST,train,Abortion
2808,NONE,train,Abortion
2682,FAVOR,train,Abortion
2828,FAVOR,train,Abortion
2744,NONE,train,Abortion
2769,AGAINST,train,Abortion
2900,AGAINST,train,Abortion
2629,AGAINST,train,Abortion
2398,AGAINST,train,Abortion
2422,AGAINST,train,Abortion
2372,AGAINST,train,Abortion
2555,AGAINST,train,Abortion
2702,NONE,train,Abortion
2516,AGAINST,train,Abortion
2798,FAVOR,train,Abortion
2467,AGAINST,train,Abortion
2529,AGAINST,train,Abortion
2348,NONE,train,Abortion
2528,AGAINST,train,Abortion
2622,NONE,train,Abortion
2546,AGAINST,train,Abortion
2895,AGAINST,train,Abortion
2669,NONE,train,Abortion
2650,AGAINST,train,Abortion
2573,AGAINST,train,Abortion
2632,AGAINST,train,Abortion
2752,AGAINST,train,Abortion
2897,AGAINST,train,Abortion
2387,NONE,train,Abortion
2379,NONE,train,Abortion
2704,AGAINST,train,Abortion
2765,NONE,train,Abortion
2694,NONE,train,Abortion
2877,AGAINST,train,Abortion
2725,FAVOR,train,Abortion
2527,AGAINST,train,Abortion
2649,AGAINST,train,Abortion
2729,AGAINST,train,Abortion
2488,NONE,train,Abortion
2816,FAVOR,train,Abortion
2716,FAVOR,train,Abortion
2592,FAVOR,train,Abortion
2584,AGAINST,train,Abortion
2861,AGAINST,train,Abortion
2430,FAVOR,train,Abortion
2510,FAVOR,train,Abortion
2871,AGAINST,train,Abortion
2565,AGAINST,train,Abortion
2911,AGAINST,train,Abortion
2709,NONE,train,Abortion
2864,AGAINST,train,Abortion
2487,AGAINST,train,Abortion
2506,NONE,train,Abortion
2796,FAVOR,train,Abortion
2471,AGAINST,train,Abortion
2453,AGAINST,train,Abortion
2320,NONE,train,Abortion
2837,AGAINST,train,Abortion
2375,AGAINST,train,Abortion
2440,FAVOR,train,Abortion
2658,NONE,train,Abortion
2703,AGAINST,train,Abortion
2400,NONE,train,Abortion
2393,AGAINST,train,Abortion
2740,AGAINST,train,Abortion
2344,NONE,train,Abortion
2583,AGAINST,train,Abortion
2623,NONE,train,Abortion
2793,AGAINST,train,Abortion
2859,AGAINST,train,Abortion
2481,AGAINST,train,Abortion
2452,NONE,train,Abortion
2708,AGAINST,train,Abortion
2831,NONE,train,Abortion
2841,AGAINST,train,Abortion
2799,AGAINST,train,Abortion
2607,AGAINST,train,Abortion
2445,NONE,train,Abortion
2518,AGAINST,train,Abortion
2537,AGAINST,train,Abortion
2389,AGAINST,train,Abortion
2495,NONE,train,Abortion
2880,AGAINST,train,Abortion
2905,AGAINST,train,Abortion
2483,AGAINST,train,Abortion
2791,FAVOR,train,Abortion
2675,AGAINST,train,Abortion
2397,AGAINST,train,Abortion
2637,AGAINST,train,Abortion
2604,NONE,train,Abortion
2352,FAVOR,train,Abortion
2701,AGAINST,train,Abortion
2664,AGAINST,train,Abortion
2663,NONE,train,Abortion
2719,AGAINST,train,Abortion
2684,NONE,train,Abortion
2784,NONE,train,Abortion
2686,FAVOR,train,Abortion
2692,AGAINST,train,Abortion
2336,FAVOR,train,Abortion
2328,AGAINST,train,Abortion
2863,AGAINST,train,Abortion
2327,AGAINST,train,Abortion
2795,NONE,train,Abortion
2355,AGAINST,train,Abortion
2773,NONE,train,Abortion
2373,AGAINST,train,Abortion
2714,NONE,train,Abortion
2520,AGAINST,train,Abortion
2564,AGAINST,train,Abortion
2697,FAVOR,train,Abortion
2461,AGAINST,train,Abortion
2855,AGAINST,train,Abortion
2750,NONE,train,Abortion
2428,NONE,train,Abortion
2856,AGAINST,train,Abortion
2597,AGAINST,train,Abortion
2734,AGAINST,train,Abortion
2883,AGAINST,train,Abortion
2644,AGAINST,train,Abortion
2866,AGAINST,train,Abortion
2849,AGAINST,train,Abortion
2726,AGAINST,train,Abortion
2672,NONE,train,Abortion
2787,AGAINST,train,Abortion
2786,AGAINST,train,Abortion
2809,FAVOR,train,Abortion
2670,FAVOR,train,Abortion
2617,NONE,train,Abortion
2695,AGAINST,train,Abortion
2853,AGAINST,train,Abortion
2665,AGAINST,train,Abortion
2448,AGAINST,train,Abortion
2476,AGAINST,train,Abortion
2562,AGAINST,train,Abortion
2475,NONE,train,Abortion
2599,NONE,train,Abortion
2464,FAVOR,train,Abortion
2439,NONE,train,Abortion
2731,NONE,train,Abortion
2873,AGAINST,train,Abortion
2469,AGAINST,train,Abortion
2626,AGAINST,vali,Abortion
2770,NONE,vali,Abortion
2376,NONE,vali,Abortion
2741,NONE,vali,Abortion
2736,AGAINST,vali,Abortion
2885,AGAINST,vali,Abortion
2316,NONE,vali,Abortion
2811,NONE,vali,Abortion
2421,NONE,vali,Abortion
2494,FAVOR,vali,Abortion
2521,AGAINST,vali,Abortion
2824,AGAINST,vali,Abortion
2691,AGAINST,vali,Abortion
2851,AGAINST,vali,Abortion
2733,AGAINST,vali,Abortion
2840,AGAINST,vali,Abortion
2577,FAVOR,vali,Abortion
2636,AGAINST,vali,Abortion
2443,AGAINST,vali,Abortion
2450,FAVOR,vali,Abortion
2576,AGAINST,vali,Abortion
2857,AGAINST,vali,Abortion
2504,AGAINST,vali,Abortion
2340,FAVOR,vali,Abortion
